# AUTHORS
# 
# (c) 
#     Aleksander Pohl apohllo@o2.pl
#     Jakub Perlinski 
# 
# LICENSE
#
# This work is distributed under Creative Commons Attribution 3.0 Unported (CC BY 3.0).
# http://creativecommons.org/licenses/by/3.0/
# 
# This work is an extension of OpenCyc Knowledge Base distributed under Apache 2.0 license.
# http://www.opencyc.org/license
# 
# Format: Cyc Concept external ID	Polish mapping	Concept name
Mx4rg_O_VFaUQdiKWM5U7IxE6A	przejęcie	OrganizationMerger-NonCreationEvent
Mx4r1zEkgGHNEdaAAACQJ5pZBw	przejęcie przedsiębiorstwa	IndustryTakeover
Mx4rIeBj1NwoQdiElcrm-dXzyQ	przejęcie w posiadanie	RepossessingSomething
Mx4rvV2EX5wpEbGdrcN5Y29ycA	przejście graniczne	BorderCheckpointFacility
Mx4rvV2EX5wpEbGdrcN5Y29ycA	przejście graniczne	BorderCheckpointFacility
Mx4rvV2EX5wpEbGdrcN5Y29ycA	przejście graniczne	BorderCheckpointFacility
Mx4rwPu1HZwpEbGdrcN5Y29ycA	przejście podziemne	Underpass
Mx4rvVifB5wpEbGdrcN5Y29ycA	przekaz informacji	InformationTransferEvent
Mx4rvVkKMpwpEbGdrcN5Y29ycA	przekaz pieniężny	MoneyTransfer
Mx4rb1k7SsCEEdmAAAACs6hRjg	przekazanie do użytkowania	CommissioningSomething
Mx4rvViyOJwpEbGdrcN5Y29ycA	przekazywanie feedbacku	ProvidingFeedback
Mx4r9CGhSrAnEdmAAACQJw5drg	przekonanie	BelievingThat
Mx4rvVj9l5wpEbGdrcN5Y29ycA	przekonywanie	Convincing-CommunicationAct
Mx4rvWg9MpwpEbGdrcN5Y29ycA	przekraczanie granicy państwowej	CrossingACountryBorder
Mx4rwO2i5JwpEbGdrcN5Y29ycA	przekroczenie stanu konta	OverdrawingABankAccount
Mx4rvVjStpwpEbGdrcN5Y29ycA	przekąska	Snack
Mx4rwNOVSJwpEbGdrcN5Y29ycA	przekąska	SnackFood
Mx4rDDtYVLAwEdmAAAACs4vPlg	przekładanie zdarzenia	PostponingAnEvent
Mx4rvVjz-ZwpEbGdrcN5Y29ycA	przekładnia cięgnowa	Belt-Mechanical
Mx4rvtWjbJwpEbGdrcN5Y29ycA	przekłuwanie ciała	BodyPartPiercing
Mx4rPR0isrm9EdqAAAACs6hnmQ	przelew	Spillway
Mx4rHXta2iJWEdaAAACQJ5pZBw	przelew	WireTransferOfFunds
Mx4rv7v7r5wpEbGdrcN5Y29ycA	przeliczanie systemu metrycznego	MetricConversion
Mx4rvV-BF5wpEbGdrcN5Y29ycA	przemieszczenie	Translation-LocationChange
Mx4rvVsNyJwpEbGdrcN5Y29ycA	przemieszczenie wzdłuż trajektorii	Translation-SingleTrajectory
Mx4rvuWhp5wpEbGdrcN5Y29ycA	przemoc domowa	DomesticViolence
Mx4rwNTefZwpEbGdrcN5Y29ycA	przemysł samochodowy	AutomobileIndustry
Mx4rvV_uF5wpEbGdrcN5Y29ycA	przemyt	Smuggling
Mx4rvzu6oJwpEbGdrcN5Y29ycA	przemyt narkotyków	DrugTrafficking
Mx4rwB09zIawEdqAAAACs2IKaQ	przemytniczka	Smuggler
Mx4rwB09zIawEdqAAAACs2IKaQ	przemytnik	Smuggler
Mx4ri_0OksBzQdeQsOcob03yzg	przemytnik narkotyków	DrugTrafficker
Mx4rwOz-DJwpEbGdrcN5Y29ycA	przemówienie publiczne	PublicSpeaking
Mx4rvm6sd5wpEbGdrcN5Y29ycA	przemęczenie	FatigueCondition
Mx4rviz9bpwpEbGdrcN5Y29ycA	przeniesienie długu	AssignmentOfDebt
Mx4rKXZX3O1zQdiAL6I0EUtYqA	przeniesienie prawa własności	ConveyancingOfTitle
Mx4rvgCnmpwpEbGdrcN5Y29ycA	przenikalność	Permeability
Mx4roQBihrgFEdmAAAACs6hRjg	przenocowanie	Sleepover-SocialGathering
Mx4rwMrA7ZwpEbGdrcN5Y29ycA	przenośna wyrzutnia granatów	GrenadeLauncher-Portable
Mx4rv3xCrJwpEbGdrcN5Y29ycA	przenośne działo bezodrzutowe	RecoillessGun-Portable
Mx4rwP3v-5wpEbGdrcN5Y29ycA	przenośne radio	Walkman-RadioOnly
Mx4rQSKjtksCEdqAAAACs6hO_g	przenośnik kubełkowy pionowy	BucketElevator
Mx4rwQrmkJwpEbGdrcN5Y29ycA	przenośnik taśmowy	ConveyorBelt
Mx4rwMWrgZwpEbGdrcN5Y29ycA	przenośny dyktafon kasetowy	PortableCassetteRecorder
Mx4rwP34UZwpEbGdrcN5Y29ycA	przenośny odtwarzacz	Walkman
Mx4rvVjcgJwpEbGdrcN5Y29ycA	przenośny odtwarzacz kaset	WalkmanWithCassette
Mx4rwP3o3pwpEbGdrcN5Y29ycA	przenośny odtwarzacz płyt	PortableCDPlayer
Mx4rvyXneJwpEbGdrcN5Y29ycA	przenośny sprzęt audio	PortableAudioEquipment
Mx4rvVjYqZwpEbGdrcN5Y29ycA	przenośny system stereo	PortableStereoSystem
Mx4rwPvPDJwpEbGdrcN5Y29ycA	przenośny telewizor	PortableTelevision
Mx4rwQCJ7pwpEbGdrcN5Y29ycA	przeobrażenie owada	Metamorphosis-Insect
Mx4rwQCYJ5wpEbGdrcN5Y29ycA	przepaska na biodra	Loincloth
Mx4rvVjmkpwpEbGdrcN5Y29ycA	przepierzenie	Divider-PieceOfFurniture
Mx4rv7M7hZwpEbGdrcN5Y29ycA	przepis	RecipeCopy
Mx4rvVjN8JwpEbGdrcN5Y29ycA	przepis	Recipe-CW
Mx4rvVistJwpEbGdrcN5Y29ycA	przepisy dotyczące odpadów niebezpiecznych	ToxicWasteRegulations
Mx4rnNWLHJbaQdeE_ofdX17l-w	przepisy dotyczące zatrudniania dzieci	ChildLaborLaw
Mx4rvVivz5wpEbGdrcN5Y29ycA	przepona	Diaphragm-BodyPart
Mx4rttew6rFMEdaAAACgycbQqA	przepraszanie	Apologizing
Mx4rPoYBhPr4EdmAAAAOpmP6eA	przeprawa promowa	FerryCrossing
Mx4rvf0rvZwpEbGdrcN5Y29ycA	przeprawa przez rzekę	RiverCrossing-MilitaryTask
Mx4rwQCT3ZwpEbGdrcN5Y29ycA	przeprowadzanie eksperymentów	Experimenting
Mx4rvXxMSpwpEbGdrcN5Y29ycA	przepuklina	Hernia
Mx4rN7BPevrwEdmAAAAOpmP6tw	przepust	Culvert
Mx4rvdaRwZwpEbGdrcN5Y29ycA	przepychacz	Plunger-HandTool
Mx4rwP1OwZwpEbGdrcN5Y29ycA	przepływ	Traffic
Mx4rvVkHLJwpEbGdrcN5Y29ycA	przepływność	Bandwidth
Mx4rvV-KqJwpEbGdrcN5Y29ycA	przerwa	GapInPathArtifact
Mx4rqunIRhE2QdeTjqKzbQdBwQ	przerwa na kawę	CoffeeBreak
Mx4rtjVOnixJQdiFh9HHTU7nYg	przeróbka	Remake
Mx4rQ5N1JoUhEdaAAAACs0uFOQ	przesilenie	Solstice
Mx4rQexstIUhEdaAAAACs0uFOQ	przesilenie jesienne	AutumnalEquinox
Mx4rvVprG5wpEbGdrcN5Y29ycA	przesilenie letnie	SummerSolsticeDay
Mx4rvV3GDZwpEbGdrcN5Y29ycA	przesilenie zimowe	WinterSolsticeDay
Mx4rzR3v1qUQQdiQ0b-m72yhdQ	przeskakiwanie	JumpingOverSomething
Mx4rvViJHpwpEbGdrcN5Y29ycA	przestrzeń biurowa	OfficeSpace
Mx4rJyJq7PHgQdaNq5TnQ4SVew	przestrzeń nazw	UMLNamespace
Mx4rvViJYZwpEbGdrcN5Y29ycA	przestrzeń o wielu pomieszczeniach	MultiRoomUnit
Mx4rvzglL5wpEbGdrcN5Y29ycA	przestrzeń powietrzna	AirspaceRegion
Mx4rvzglL5wpEbGdrcN5Y29ycA	przestrzeń powietrzna	AirspaceRegion
Mx4rvzglL5wpEbGdrcN5Y29ycA	przestrzeń powietrzna	AirspaceRegion
Mx4rwK61VpwpEbGdrcN5Y29ycA	przestrzeń spójna	ConnectedSpaceRegion
Mx4rvmloAJwpEbGdrcN5Y29ycA	przestępca seksualny	SexOffender
Mx4rwQrrDJwpEbGdrcN5Y29ycA	przestępstwa bez	CriminalAct
Mx4rwQrrDJwpEbGdrcN5Y29ycA	przestępstwa bez	CriminalAct
Mx4rwQrrDJwpEbGdrcN5Y29ycA	przestępstwo	CriminalAct
Mx4rwQrrDJwpEbGdrcN5Y29ycA	przestępstwo	CriminalAct
Mx4rwQrrDJwpEbGdrcN5Y29ycA	przestępstwo	CriminalAct
Mx4rwQrrDJwpEbGdrcN5Y29ycA	przestępstwo dokonane	CriminalAct
Mx4rwQrrDJwpEbGdrcN5Y29ycA	przestępstwo dokonane	CriminalAct
Mx4rwQrrDJwpEbGdrcN5Y29ycA	przestępstwo godzące	CriminalAct
Mx4rwQrrDJwpEbGdrcN5Y29ycA	przestępstwo godzące	CriminalAct
Mx4rwQrrDJwpEbGdrcN5Y29ycA	przestępstwo możliwe	CriminalAct
Mx4rwQrrDJwpEbGdrcN5Y29ycA	przestępstwo możliwe	CriminalAct
Mx4rwQrrDJwpEbGdrcN5Y29ycA	przestępstwo polegające	CriminalAct
Mx4rwQrrDJwpEbGdrcN5Y29ycA	przestępstwo polegające	CriminalAct
Mx4rwQrrDJwpEbGdrcN5Y29ycA	przestępstwo popełnione	CriminalAct
Mx4rwQrrDJwpEbGdrcN5Y29ycA	przestępstwo popełnione	CriminalAct
Mx4rvnJmBpwpEbGdrcN5Y29ycA	przestępstwo seksualne	SexualOffense
Mx4rwQrrDJwpEbGdrcN5Y29ycA	przestępstwo skierowane	CriminalAct
Mx4rwQrrDJwpEbGdrcN5Y29ycA	przestępstwo skierowane	CriminalAct
Mx4rwQrrDJwpEbGdrcN5Y29ycA	przestępstwo wymienione	CriminalAct
Mx4rwQrrDJwpEbGdrcN5Y29ycA	przestępstwo wymienione	CriminalAct
Mx4rwQruB5wpEbGdrcN5Y29ycA	przesunięcie w tę i z powrotem	Translation-RoundTrip
Mx4rwQCOBZwpEbGdrcN5Y29ycA	przeszczep	TransplantSurgery
Mx4rwO2taZwpEbGdrcN5Y29ycA	przeszczep serca	HeartTransplantSurgery
Mx4rwQrmApwpEbGdrcN5Y29ycA	przeszczep wątroby	KidneyTransplantSurgery
Mx4rnLSGnJapEdaAAAACs1uxFw	przeszkoda fizyczna	PhysicalBarrier
Mx4r1Rc1ll2SQdiVT9xsa_dlaA	przeszukiwanie bazy danych	DatabaseSearching
Mx4rvc0szpwpEbGdrcN5Y29ycA	przesąd	Superstition
Mx4rG5bbwmvNQdmb-9lTLjQPsg	przesłuchanie	Interrogation
Mx4rlQcabiqfQdiM-YVMzdA7SQ	przesłuchanie przez zadawanie pytań krzyżowych	Cross-examination
Mx4rvVieK5wpEbGdrcN5Y29ycA	przetaczanie krwi	BloodTransfusionProcess
Mx4r2rjfwsChEdmAAAACs6hRjg	przetrwanie	Subsist-EconomicEvent
Mx4rvY353pwpEbGdrcN5Y29ycA	przetrzymywanie	KeepingSomething
Mx4rvb_j1JwpEbGdrcN5Y29ycA	przetwarzanie energii cieplnej w elektryczną	EnergyConversionThermalToElectric
Mx4rvVj37ZwpEbGdrcN5Y29ycA	przetwarzanie energii mechanicznej w elektryczną	EnergyConversionMechanicalToElectric
Mx4rI5SRtrKBEdmAAAACs4vPlg	przetwarzanie języka	LanguageProcessing
Mx4rbeDZNmk2QdiFyrG8xO47UQ	przetwarzanie języka naturalnego	NaturalLanguageProcessing
Mx4rwShLWJwpEbGdrcN5Y29ycA	przetwornica napięcia	VoltageConverter
Mx4roF1lOibiEdqAAAACs2IMmw	przetworzona żywność	ProcessedFood
Mx4rvVjuHJwpEbGdrcN5Y29ycA	przetwórnia mięsa	MeatProcessingPlant
Mx4rsa-UmP2uQdeAbZYitH8zWQ	przewidywanie	Prediction-CW
Mx4reb2pdLKeEdmAhAACs6hRjg	przewijanie ekranu	ScrollingADisplayDevice
Mx4rvViAFpwpEbGdrcN5Y29ycA	przewinienie sportowe	SportsInfraction
Mx4rwL4OPZwpEbGdrcN5Y29ycA	przewlekła białaczka limfatyczna	ChronicLymphocyticLeukemia
Mx4rquETAqgNEdudWQACs5b6Bw	przewlekła choroba płuc	ChronicLungDisease
Mx4rceUfMpICEdeELAADR6QijQ	przewlekłe zapalenie oskrzeli	Bronchitis-Chronic
Mx4rvVkBK5wpEbGdrcN5Y29ycA	przewodnictwo elektryczne	ElectricalConduction
Mx4rvVkBK5wpEbGdrcN5Y29ycA	przewodnictwo elektryczne	ElectricalConduction
Mx4rvVkBK5wpEbGdrcN5Y29ycA	przewodnictwo elektryczne	ElectricalConduction
Mx4rvWO8wpwpEbGdrcN5Y29ycA	przewodniczący kampanii	CampaignManager
Mx4rvWeceZwpEbGdrcN5Y29ycA	przewodniczący komitetu	CommitteeChairman
Mx4rvViQ3ZwpEbGdrcN5Y29ycA	przewodniczący partii	President-HeadOfPoliticalParty
Mx4rwLkWOJwpEbGdrcN5Y29ycA	przewodnik	TourGuide
Mx4rvViJA5wpEbGdrcN5Y29ycA	przewodnik elektryczny	ElectricalConductor
Mx4rvgC9CpwpEbGdrcN5Y29ycA	przewodnik inwestycyjny	InvestmentGuide
Mx4rvVjjLJwpEbGdrcN5Y29ycA	przewodnik turystyczny	TravelGuide
Mx4rvgDNnpwpEbGdrcN5Y29ycA	przewodność cieplna	ThermalConductivity
Mx4rvViqY5wpEbGdrcN5Y29ycA	przewoźnik	TransportationCompany
Mx4rv6DY65wpEbGdrcN5Y29ycA	przewoźnik autobusowy	BusLine
Mx4rvVjDrJwpEbGdrcN5Y29ycA	przewód elektryczny	ElectricalWire
Mx4rvVkERJwpEbGdrcN5Y29ycA	przewód głośnika	SpeakerWire
Mx4r6GZWLC-HEdqAAAACs71DGQ	przewód kominowy	Flue
Mx4rvXmfV5wpEbGdrcN5Y29ycA	przewód oddechowy	AlveolarDuct
Mx4rvkx3m5wpEbGdrcN5Y29ycA	przewód pokarmowy	AlimentaryCanal
Mx4rvli-nZwpEbGdrcN5Y29ycA	przewód słuchowy zewnętrzny	ExternalAuditoryMeatus
Mx4rvVjTTZwpEbGdrcN5Y29ycA	przewód telefoniczny	TelephoneWire
Mx4rvWo8WJwpEbGdrcN5Y29ycA	przewód wątrobowy	HepaticDuct
Mx4rvViroZwpEbGdrcN5Y29ycA	przewód zapłonowy	SparkPlugWire
Mx4rveBeC5wpEbGdrcN5Y29ycA	przewód żółciowy	CysticDuct
Mx4rvdCds5wpEbGdrcN5Y29ycA	przewód żółciowy wspólny	CommonBileDuct
Mx4rwP1m9ZwpEbGdrcN5Y29ycA	przeziębienie	CommonCold
Mx4rvhf-G5wpEbGdrcN5Y29ycA	przezrocze	TransparencySheet
Mx4rvgEPBJwpEbGdrcN5Y29ycA	przezroczysty plastik	ClearPlastic
Mx4rrMXCcMPFEdmAAACQJw5drg	przezwyciężenie	OvercomingSomething
Mx4rYG8SOi9TQdiG8KWzU19LbA	przełom	Breakthrough
Mx4rvVj9Q5wpEbGdrcN5Y29ycA	przełyk	Esophagus
Mx4rvViveJwpEbGdrcN5Y29ycA	prześcieradło	BedSheet
Mx4rvVkDdpwpEbGdrcN5Y29ycA	przeżuwacz	Ruminant
Mx4rv2Wq-ZwpEbGdrcN5Y29ycA	przybrane nazwisko	HumanSurname
Mx4rv2Wq-ZwpEbGdrcN5Y29ycA	przybrane nazwisko	HumanSurname
Mx4rvyLZypwpEbGdrcN5Y29ycA	przybycie na miejsce	ArrivingAtAPlace
Mx4rvVj2i5wpEbGdrcN5Y29ycA	przyciemniana szyba samochodowa	TintedCarWindow
Mx4rvVjruZwpEbGdrcN5Y29ycA	przycisk	MechanicalButton
Mx4rvVkIs5wpEbGdrcN5Y29ycA	przycisk	Button-ControlDevice
Mx4rvv3dnpwpEbGdrcN5Y29ycA	przycisk do papieru	PaperWeight
Mx4rvVkJQZwpEbGdrcN5Y29ycA	przycisk elektryczny	ElectricalButton
Mx4rvVkIcJwpEbGdrcN5Y29ycA	przycisk myszki	MouseButton
Mx4rvViSrJwpEbGdrcN5Y29ycA	przyczepa	Trailer
Mx4rvfvreZwpEbGdrcN5Y29ycA	przyczepa campingowa	AutoCamper
Mx4rnAg4iNjGQdadRd5DhtGBYw	przyczółek mostowy	Bridgehead
Mx4rf39JxbctEdmFRAACs6hRjg	przydatność	Subservience
Mx4riTEr7qh-EdqAAAACs71DGQ	przydawka rzeczownikowa	Appositive
Mx4rrgDAIK6SQdiUL5E1hbfyaw	przydział	Allotment
Mx4r6tEVBkYYEdidpgAH6RYvSQ	przydzielanie zadania	AssigningATask
Mx4rJMKo9rjMEdmAAAACs6hRjg	przygoda	Adventure
Mx4rvVizapwpEbGdrcN5Y29ycA	przygotowywanie sprawozdania finansowego	PreparingFinancialRecords
Mx4rvVi2SJwpEbGdrcN5Y29ycA	przyjazność	Friendliness
Mx4rvVkL9ZwpEbGdrcN5Y29ycA	przyjemność	Pleasure-Feeling
Mx4rvVkMAZwpEbGdrcN5Y29ycA	przyjmowanie	Accepting-CommunicationAct
Mx4rvVkLlZwpEbGdrcN5Y29ycA	przyjęcie	ReceptionParty
Mx4rvViK8ZwpEbGdrcN5Y29ycA	przyjęcie	Party-Celebration
Mx4rwRcQmpwpEbGdrcN5Y29ycA	przyjęcie	HostingASocialGathering
Mx4rgSp_-LvREdmAAAACs6hRjg	przyjęcie do instytucji	CommittingSomeoneToAnInstitution
Mx4rvgCqSZwpEbGdrcN5Y29ycA	przyjęcie rocznicowe	AnniversaryParty
Mx4rv9sCEZwpEbGdrcN5Y29ycA	przyjęcie taneczne	Dance-Party
Mx4rvgDLq5wpEbGdrcN5Y29ycA	przyjęcie urodzinowe	BirthdayParty
Mx4rvViKr5wpEbGdrcN5Y29ycA	przyjęcie wieczorowe	DinnerParty
Mx4rwRcQmpwpEbGdrcN5Y29ycA	przyjęcie wydane	HostingASocialGathering
Mx4rwRcQmpwpEbGdrcN5Y29ycA	przyjęcie wydane	HostingASocialGathering
Mx4rvgCwMZwpEbGdrcN5Y29ycA	przyjęcie zaręczynowe	EngagementParty
Mx4rwRcQmpwpEbGdrcN5Y29ycA	przyjęcie zorganizowane	HostingASocialGathering
Mx4rwRcQmpwpEbGdrcN5Y29ycA	przyjęcie zorganizowane	HostingASocialGathering
Mx4rwRGzEZwpEbGdrcN5Y29ycA	przykazanie	Commandment
Mx4rvemcPZwpEbGdrcN5Y29ycA	przykrycie basenu	SwimmingPoolCover
Mx4rvViqR5wpEbGdrcN5Y29ycA	przykręcanie	BoltingTo
Mx4r7eWH4WMnEd2GygDggVfexA	przymiotnik	Adjective
Mx4rV17Q-LgGEdmAAAACs6hRjg	przynależność	PertainingToSomething
Mx4rvjHpnJwpEbGdrcN5Y29ycA	przypis bibliograficzny	BibliographicReference
Mx4rwzyuBkowQdmJm-up9k_AyA	przypis małym drukiem	SmallPrint-PCW
Mx4rrWKEDDhAEdaAAACQJ5GoQA	przypisanie odpowiedzialności	AttributingResponsibility
Mx4rwU7mrpwpEbGdrcN5Y29ycA	przypominanie sobie	Remembering
Mx4rnyArCBxnQdiGPbERlkTIJw	przypomnienie	Reminder
Mx4rvVjN4ZwpEbGdrcN5Y29ycA	przyprawa	Spice
Mx4rv8GY6ZwpEbGdrcN5Y29ycA	przyrostek	LexicalSuffix
Mx4rvViRkpwpEbGdrcN5Y29ycA	przyrząd czyszczący	CleaningImplement
Mx4rv1Y5wJwpEbGdrcN5Y29ycA	przyrząd do karmienia dziecka	BabyFeedingDevice
Mx4rwPzxjZwpEbGdrcN5Y29ycA	przyrząd do palenia	SmokingDevice
Mx4rwPvAz5wpEbGdrcN5Y29ycA	przyrząd do pomiaru odległości	DistanceMeasuringDevice
Mx4rvVij_pwpEbGdrcN5Y29ycA	przyrząd do pomiaru temperatury	TemperatureMeasuringDevice
Mx4rvnbYeZwpEbGdrcN5Y29ycA	przyrząd do usuwania zszywek	StapleRemover
Mx4rvuhmBZwpEbGdrcN5Y29ycA	przyrząd do ćwiczenia mięśni brzucha	AbdominalExerciseDevice
Mx4rvVinwJwpEbGdrcN5Y29ycA	przyrząd gimnastyczny	GymnasticsApparatus
Mx4rvVihUZwpEbGdrcN5Y29ycA	przyrząd kuchenny	CookingUtensil
Mx4rwQCJVJwpEbGdrcN5Y29ycA	przyrząd naukowy	ScientificInstrument
Mx4rvViRU5wpEbGdrcN5Y29ycA	przyrząd tnący	CuttingDevice
Mx4rv6NQYJwpEbGdrcN5Y29ycA	przysadka mózgowa	PituitaryGland
Mx4r_UfU0nS8EdaAAACgyZzFrg	przysiad	CrouchingPosture
Mx4rwVETQpwpEbGdrcN5Y29ycA	przysięga małżeńska	WeddingVows
Mx4rKWxhGB6yQdiR74VujVsZeg	przysmak	Delicacy
Mx4rwQBSiJwpEbGdrcN5Y29ycA	przystanek autobusowy	BusStop
Mx4rPJ3Y8EJ6EdqAAAACs0x8nw	przystanek kolejowy	RailroadStop
Mx4rvViVAZwpEbGdrcN5Y29ycA	przystawka	Entree
Mx4rwQCClpwpEbGdrcN5Y29ycA	przystawka	AppetizerCourse
Mx4rvVjNz5wpEbGdrcN5Y29ycA	przystań	Harbor
Mx4rXyEcSvr8EdmAAAAOpmP6eA	przystań promowa	FerryStation
Mx4rvViALJwpEbGdrcN5Y29ycA	przysłówek	Adverb
Mx4rvVi5PpwpEbGdrcN5Y29ycA	przytulanie	Hugging
Mx4r7nuMPCzuQdiY6LltLHC5eQ	przywilej	Privilege
Mx4rrZ0SMs30EdmAAAACs6hRjg	przywilej królewski	RoyalCharter
Mx4rwQr5eJwpEbGdrcN5Y29ycA	przywódca	Leader
Mx4rHSJU2MsfEdmAAAACs6hRjg	przywódca duchowy	SpiritualLeader
Mx4rvViNupwpEbGdrcN5Y29ycA	przywódca partii politycznej	HeadOfPoliticalParty
Mx4rvVjnc5wpEbGdrcN5Y29ycA	przywódca państwa	HeadOfState
Mx4rvFkdCFiBEdqAAAACs71DGQ	przywódca plemienia	TribalLeader
Mx4rHJG1esr5EdmAAAACs6hRjg	przywódca religijny	ReligiousLeader
Mx4rw5BaqMksEdmAAAACs6hRjg	przywódca rewolucji amerykańskiej	AmericanRevolutionaryLeader
Mx4rubJTQsksEdmAAAACs6hRjg	przywódca ruchu nacjonalistycznego	NationalistLeader
Mx4rvcBbxpwpEbGdrcN5Y29ycA	przyznanie członkostwa	AdmitToMembership
Mx4rMwT_EDoZQdeAGqAyA8rdGA	przyznanie do winy	GuiltyPlea
Mx4rvWKy8ZwpEbGdrcN5Y29ycA	przędza	Yarn
Mx4rwP1U8ZwpEbGdrcN5Y29ycA	przędzenie nici	SpinningThread
Mx4rvgEPCpwpEbGdrcN5Y29ycA	przędzenie wełny	SpinningWool
Mx4rvVwt9pwpEbGdrcN5Y29ycA	próbka leku na receptę	PrescriptionDrugSample
Mx4rf36GcbctEdmFRAACs6hRjg	próbowanie	GivingSomethingATry
Mx4rwP1hMpwpEbGdrcN5Y29ycA	próchnica zębów	ToothDecay
Mx4rwP1YMZwpEbGdrcN5Y29ycA	próg	DoorStep
Mx4rkfdfgLyuEdmAAAACs6hRjg	próg	Fret-MusicalInstrumentPart
Mx4rvVjgr5wpEbGdrcN5Y29ycA	próżniowy wyświetlacz fluorescencyjny	VideoScreen
Mx4rvVjgr5wpEbGdrcN5Y29ycA	próżniowy wyświetlacz fluorescencyjny	VideoScreen
Mx4rvVi5r5wpEbGdrcN5Y29ycA	prąd przemienny	AlternatingCurrent
Mx4rvVihN5wpEbGdrcN5Y29ycA	prąd stały	DirectCurrent
Mx4rvgyGEpwpEbGdrcN5Y29ycA	prąd wytwarzany przez elektrownię atomową	NuclearGeneratedElectricity
Mx4rvgU_vJwpEbGdrcN5Y29ycA	pręcik	Rod-AnimalBodyPart
Mx4rvVjiZJwpEbGdrcN5Y29ycA	pręcik	Stamen
Mx4rvgCrMZwpEbGdrcN5Y29ycA	prędkościomierz	Speedometer
Mx4rvVkMiJwpEbGdrcN5Y29ycA	prędkość procesora	CPUSpeed
Mx4ra8dPPr8TEdmAAAACs6hRjg	pręt	Rod
Mx4rvVjoN5wpEbGdrcN5Y29ycA	pręt	Shaft
Mx4rwMdtG5wpEbGdrcN5Y29ycA	pseudobrookit	Pseudobrookite
Mx4rwG_XkpwpEbGdrcN5Y29ycA	pseudomalachit	Pseudomalachite
Mx4rwP1ep5wpEbGdrcN5Y29ycA	psikus	Prank
Mx4rvVi8rpwpEbGdrcN5Y29ycA	pstrąg	Trout
Mx4rvVi0QZwpEbGdrcN5Y29ycA	psychiatra	Psychiatrist
Mx4rwP4HNZwpEbGdrcN5Y29ycA	psychiatra dziecięcy	ChildPsychiatrist
Mx4rvWfLb5wpEbGdrcN5Y29ycA	psychiatra geriatryczny	GeriatricPsychiatrist
Mx4rvWSwfpwpEbGdrcN5Y29ycA	psychiatra od uzależnień	AddictionPsychiatrist
Mx4rvViL6ZwpEbGdrcN5Y29ycA	psychika	IndividualIntelligence
Mx4rvV7OeZwpEbGdrcN5Y29ycA	psychoanalityk	Psychoanalyst
Mx4rvwWX2ZwpEbGdrcN5Y29ycA	psycholingwista	Psycholinguist
Mx4rvVkBXJwpEbGdrcN5Y29ycA	psycholog	Psychologist
Mx4rwQrlfZwpEbGdrcN5Y29ycA	psycholog dziecięcy	ChildPsychologist
Mx4rvViiVZwpEbGdrcN5Y29ycA	psycholog kognitywny	CognitivePsychologist
Mx4rKe3t6KOKQdiOU-uvcTjJfA	psychoterapeuta	Psychotherapist
Mx4rwCQ2vpwpEbGdrcN5Y29ycA	psylomelan	Psilomelane
Mx4rgXCcwtnXQdicdbI1HTUQQw	pszczelarz	Beekeeper
Mx4rvVim85wpEbGdrcN5Y29ycA	pszczele gniazdo	NestForBees
Mx4rvVkHLZwpEbGdrcN5Y29ycA	pszczoła	Bee
Mx4rvVkHLZwpEbGdrcN5Y29ycA	pszczoła	Bee
Mx4rvVkHLZwpEbGdrcN5Y29ycA	pszczoła	Bee
Mx4rwQCQhpwpEbGdrcN5Y29ycA	pszenica	Wheat-Foodstuff
Mx4rvV8r1ZwpEbGdrcN5Y29ycA	ptak drapieżny	BirdOfPrey
Mx4rvWJaD5wpEbGdrcN5Y29ycA	ptak nadbrzeżny	ShoreBird
Mx4rvV9DmJwpEbGdrcN5Y29ycA	ptak wodny	Waterfowl
Mx4rwQCZ1ZwpEbGdrcN5Y29ycA	ptak wędrowny	MigratoryBird
Mx4rwEWEq5wpEbGdrcN5Y29ycA	ptasi weterynarz	AvianVeterinarian
Mx4rvVjbCpwpEbGdrcN5Y29ycA	ptasia komórka jajowa	BirdsOvum
Mx4rvVicNJwpEbGdrcN5Y29ycA	ptasie gniazdo	NestForBirds
Mx4rvVjO95wpEbGdrcN5Y29ycA	publiczny protest	PublicProtesting
Mx4roRQnMMhRQded5L5GRAKCyw	publikacja niosąca informację	PublishedIBT
Mx4rwBzg9ZwpEbGdrcN5Y29ycA	puchar	Goblet
Mx4rv7045ZwpEbGdrcN5Y29ycA	puchnięcie	Swelling-Condition
Mx4rv4EQ9JwpEbGdrcN5Y29ycA	pudding	Pudding
Mx4rvVjDYZwpEbGdrcN5Y29ycA	pudel	Poodle
Mx4rwQCAcJwpEbGdrcN5Y29ycA	puder	MakeupPowder
Mx4rwJsp8JwpEbGdrcN5Y29ycA	puder do ciała	BodyPowder
Mx4rvVjQXpwpEbGdrcN5Y29ycA	pudełko	Box-Container
Mx4rvVj02ZwpEbGdrcN5Y29ycA	pudełko kartonowe	CardboardBox
Mx4rvVjN3pwpEbGdrcN5Y29ycA	pudełko na buty	Shoebox
Mx4rvWMbNJwpEbGdrcN5Y29ycA	pulmonolog	Pulmonologist
Mx4rwQroy5wpEbGdrcN5Y29ycA	pulmonolog dziecięcy	PediatricPulmonologist
